Mode,Gamma,Curriculum Training,PL-PINN (ours),Regular PINN
0,0,0.17077065075258885,0.4487224794118427,0.9711874311854279
0,20,32967.55065917969,0.8691278286278248,10021.696472167969
0,40,4069205.078125,7.49625489115715,40167.474365234375
0,60,788390.185546875,26.40722095966339,85209.11254882812
0,80,80795.13549804688,21.077367663383484,159509.87548828125
0,100,7150.0762939453125,28.007450699806213,251584.5703125
