Mode,Gamma,Curriculum Training,PL-PINN (ours),Regular PINN
8,0,3.1293518694395e-05,0.0449414460427747,0.00019936365645747847
8,20,0.043472010642290115,0.2784061133861542,1.4440929889678955
8,40,0.064478300511837,1.3679307699203491,1.2914925813674927
8,60,0.04589439556002617,9.50204086303711,1.0172477960586548
8,80,0.06332050263881683,0.5242368578910828,0.6721879243850708
8,100,0.03241008520126343,11.651494979858398,0.32281288504600525
