Mode,Gamma,Curriculum Training,PL-PINN (ours),Regular PINN
0,0,0.9785749403982918,0.4437528733064645,0.10074267350496072
0,20,1.4259468839916258e+23,3.6538516535852086e+22,2.525792059615028e+23
0,40,3.3968487446684746e+23,1.4615406614340834e+23,2.0163996166498476e+23
0,60,6.194319044429744e+23,3.288466241936083e+23,3.6335621632077186e+23
0,80,1.1050576981271161e+24,5.846162645736334e+23,8.445166294017245e+20
0,100,2.2702915937552313e+24,9.134628043247487e+23,7.441306108553572e+23
