Mode,Gamma,Curriculum Training,PL-PINN (ours),Regular PINN
0,0,0.008797898532203198,0.003991443575679227,0.0009060959529930907
0,20,1.4259468839916258e+21,3.6538516535852086e+20,2.525792059615028e+21
0,40,3.3968487446684746e+21,1.4615406614340834e+21,2.0163996166498476e+21
0,60,6.194319044429744e+21,3.288466241936083e+21,3.6335621632077186e+21
0,80,1.105057698127116e+22,5.846162645736334e+21,8.445166294017245e+18
0,100,2.2702915937552313e+22,9.134628043247487e+21,7.441306108553572e+21
