Mode,Gamma,Curriculum Training,PL-PINN (ours),Regular PINN
0,0,0.0007878731888052799,0.4492473645463198,0.0066112343171646215
0,20,50489.15100097656,20.540283620357513,64764.178466796875
0,40,340537.79296875,52.09552049636841,257971.0205078125
0,60,293162.98828125,84.91756319999695,581892.87109375
0,80,2333180.078125,91.18919968605042,1022954.4921875
0,100,500000.68359375,158.45904350280762,1606548.53515625
