Mode,Gamma,Curriculum Training,PL-PINN,Vanilla PINN
0,-20,26.065483689308167,0.0073098941356875,23.527175188064575
0,-16,19.547714293003082,0.003886884223902598,17.595912516117096
0,-12,28.243252635002136,0.07231605122797191,12.789751589298248
0,-8,4.561633616685867,0.36686575040221214,4.56320084631443
0,-4,72.45116233825684,0.06815421511419117,2.2865908220410347
0,0,7.1567093706278335,0.2168481627684606,8.94184912297033
1,-20,38.12088072299957,0.038698111893609166,33.338189125061035
1,-16,25.698134303092957,0.04384829371701926,27.55569815635681
1,-12,16.096149384975433,0.061431474750861526,278.729510307312
1,-8,11.481273174285889,0.011395580804673955,6.734834611415863
1,-4,54.364800453186035,0.0014590400496672373,27.918395400047302
1,0,141.36441474356639,0.184875408854277,6.413917738655442
2,-20,39.37012553215027,0.0015823121430003084,14.86583799123764
2,-16,26.428914070129395,0.0026765010261442512,41.56939685344696
2,-12,68.78653168678284,0.000988073406915646,22.192491590976715
2,-8,6.487826257944107,0.0009937643881130498,8.984988927841187
2,-4,1.2159189209342003,0.000997037841443671,6.006743758916855
2,0,142.80836689606363,0.28199202198330414,10.646065419217859
3,-20,139.9680256843567,0.0014866286619508173,82.40464925765991
3,-16,190.33098220825195,0.000993700905382866,17.60120987892151
3,-12,30.960676074028015,0.0009914570000546519,23.273909091949463
3,-8,5.352465063333511,0.0009964806849893648,37.40023672580719
3,-4,0.23875681217759848,0.0014874457519908901,15.734592080116272
3,0,145.31511080331683,0.3007471354120996,2.1088437856212563
4,-20,35.709115862846375,0.0009971210602088831,19.532573223114014
4,-16,37.01130449771881,0.00099909957498312,21.57140076160431
4,-12,16.16675704717636,0.0009977153240470216,29.654020071029663
4,-8,5.565629154443741,0.0009921765013132244,4.741332307457924
4,-4,20.225223898887634,0.0020336892703198828,6.910551339387894
4,0,141.84182717210805,0.24797426889264984,8.856735581395649
5,-20,31.499487161636353,0.000995141908788355,76.89918875694275
5,-16,30.850106477737427,0.0009983578820538241,28.673118352890015
5,-12,43.67351830005646,0.0009984480129787698,65.3173565864563
5,-8,87.81052827835083,0.0009922862773237284,16.102655231952667
5,-4,5.996828526258469,0.0014765746527700685,10.306772589683533
5,0,141.84365317468362,0.35524827861953967,6.269682342539194
