Mode,Gamma,Curriculum Training,PL-PINN (ours),Regular PINN
0,0,9.033509066320028e-05,0.003835686499880694,0.0011011197628643646
0,20,3064.427978515625,0.5629851818084717,910.3776245117188
0,40,12876.5458984375,0.6955744624137878,1226.875732421875
0,60,23395.0078125,0.9316004514694214,37030.19140625
0,80,63004.99609375,0.7081197500228882,400.4547424316406
0,100,55284.20703125,1.5383250713348389,1.037519931793213
